Concept,Member,Member Type,Sort Weight,_version:1,_order:1000
0166bbd5-8609-4c78-b830-53512a4cbbd3,CIEL:161430,CONCEPT-SET,40,,
0166bbd5-8609-4c78-b830-53512a4cbbd3,CIEL:161431,CONCEPT-SET,41,,
0166bbd5-8609-4c78-b830-53512a4cbbd3,CIEL:162630,CONCEPT-SET,42,,
0166bbd5-8609-4c78-b830-53512a4cbbd3,CIEL:166374,CONCEPT-SET,43,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161510,CONCEPT-SET,1,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161475,CONCEPT-SET,2,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161474,CONCEPT-SET,3,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161480,CONCEPT-SET,4,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161483,CONCEPT-SET,5,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161509,CONCEPT-SET,6,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161512,CONCEPT-SET,7,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161532,CONCEPT-SET,8,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161533,CONCEPT-SET,9,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168152,CONCEPT-SET,10,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161476,CONCEPT-SET,11,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163625,CONCEPT-SET,12,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161477,CONCEPT-SET,13,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161497,CONCEPT-SET,14,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161498,CONCEPT-SET,15,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1010,CONCEPT-SET,16,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:953,CONCEPT-SET,17,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161488,CONCEPT-SET,18,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:5473,CONCEPT-SET,19,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161506,CONCEPT-SET,20,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161495,CONCEPT-SET,21,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161492,CONCEPT-SET,22,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159645,CONCEPT-SET,1,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168167,CONCEPT-SET,1,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161446,CONCEPT-SET,2,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163697,CONCEPT-SET,3,,
163368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161468,CONCEPT-SET,1,,
43d31d4d-01a0-47b1-854f-545d57a0c78f,CIEL:161463,CONCEPT-SET,1,,
43d31d4d-01a0-47b1-854f-545d57a0c78f,CIEL:161464,CONCEPT-SET,2,,
43d31d4d-01a0-47b1-854f-545d57a0c78f,CIEL:163631,CONCEPT-SET,3,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161451,CONCEPT-SET,1,,
8578dd94-a066-4851-bb9f-1c7c03360d8b,CIEL:163628,CONCEPT-SET,1,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161458,CONCEPT-SET,1,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159981,CONCEPT-SET,1,,
1d372353-ff56-49d4-97dd-5274fd460156,CIEL:161199,CONCEPT-SET,1,,
